Planetary Parameters,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
Wet mass (tonnes),,60000,  ,Wet mass (tonnes),,60000,Embark orbit (AU),,1.52,AU,,HOHMANN,,,CRUISE,,,BRACHISTOCHRONE,
Dry mass (tonnes) (fast),,57690.58175956641,,Dry mass (tonnes) (fast),,59631.83479763312,Transfer Orbit Period,,77.30519245307705,Eweeks,exit vel,63.686641566745074,km/sec,exit vel,406.1323980814751,km/sec,exit vel,63.686641566745074,km/sec
mass propellent expelled (tonnes),,2598.505675961163,tonnes,mass propellent expelled (tonnes),,854.071413526044,length of turn (Eweeks),,2,Eweeks,delta-v,0.55,km/sec,"delta-v (actual, eff = 2.5)",5.8167935379700095,km/sec,"delta-v (actual, eff = 2.5)",2.86858087657695,km/sec (actual)
"Temperature (engine, K)",,10000000,66900,"Temperature (engine, K)",,10000000,Embark eccentricty,,0.093,,1t,0.00859884478554261,prop expended (tonnes),1t,0.014220319835236752,prop expended (tonnes),1t,0.04404274783557901,prop expended (tonnes)
Temperature (radiator K),,2000,,Temperature (radiator K),,2000,Embark semimajor axis (a),,1.5233009102864647,AU,10t,0.08598844785542678,prop expended (tonnes),10t,0.1422031983523666,prop expended (tonnes),10t,0.4404274783557903,prop expended (tonnes)
time of burn (sec),,1009.3721331309262,(1210 ksec/turn),time of burn (sec),,1186063.7925111859,distance (brachistochrone),,158.90799224708616,million km,250t,2.149711196385644,prop expended (tonnes),250t,3.5550799588091615,prop expended (tonnes),250t,11.010686958894745,prop expended (tonnes)
frozen flow efficiency,,0.4,,frozen flow efficiency,,0.4,time (brachistochrone),,9.992933371560527,Eweeks,CT (2500t),21.4971119638565,prop expended (tonnes),CT (2500t),35.55079958809167,prop expended (tonnes),CT (2500t),110.10686958894739,prop expended (tonnes)
mass flow (kg/sec),,2287.975033816426,,mass flow (kg/sec),,0.310409275362319,distance (hohmann),,614.6550000000001,million km,FG (5000t),42.994223927713,prop expended (tonnes),FG (5000t),71.10159917618334,prop expended (tonnes),FG (5000t),220.21373917789478,prop expended (tonnes)
Init accel (milligees),,247.81198281008187,,Init accel (milligees),,0.21440010780549584,time (hohmann),,38.65259622653853,Eweeks,CL(7500t),64.49133589156996,prop expended (tonnes),CL(7500t),106.65239876427502,prop expended (tonnes),CL(7500t),330.3206087668426,prop expended (tonnes)
final accel (milligees),,257.7321724813313,,final accel (milligees),,0.21572380779469733,eccentricity of transfer orbit,,-0.16475095785440608,,CH(10000t),85.988447855426,prop expended (tonnes),CH(10000t),142.20319835236668,prop expended (tonnes),CH(10000t),440.42747835578956,prop expended (tonnes)
duty cycle (max =1 ),,0.0008344677026545356,,duty cycle (max =1 ),,0.9805421565072634,velocity (transfer apogee),,31.049135403548423,km/sec,BC (15000t),128.98267178313992,prop expended (tonnes),BC (15000t),213.30479752855004,prop expended (tonnes),BC (15000t),660.6412175336852,prop expended (tonnes)
power gen in nuclear chamber,,14500.000000000004,GW,power gen nuclear thruster (GW),,20.000000000000004,velocity (transfer perigee),,26.293049939019728,km/sec,BB (20000t),171.976895710852,prop expended (tonnes),BB (20000t),284.40639670473337,prop expended (tonnes),BB (20000t),880.8549567115791,prop expended (tonnes)
power radiated (gigawatts),,2900,GW,power radiated thruster (gigawatts),,4,velocity (brachistochrone),,26.293049939019728,km/sec,LV(30000t),257.96534356627984,prop expended (tonnes),LV(30000t),426.6095950571001,prop expended (tonnes),LV(30000t),1321.2824350673704,prop expended (tonnes)
power beam (gigawatts),,4640.000000000002,GW,power beam (gigawatts) unaugmented,,6.400000000000002,velocity (hohmann avg),,26.29304993901973,km/sec,TN(60000t),515.9306871325597,prop expended (tonnes),TN(60000t),853.2191901142002,prop expended (tonnes),TN(60000t),2642.564870134741,prop expended (tonnes)
carnot efficiency,,0.9998,,carnot efficiency,,0.9998,Gravitional Constant,,6.667e-11,m3/kg-sec2,,,,,,,,,
thermal efficiency (chamber),,0.8,,thermal efficiency (chamber),,0.8,Delta-v planet reel in,,1.720984067116377,km/sec,,,,,,,,,
Delta-v (effective),,2.5,km/sec,Delta-v (effective),,2.5,Delta-v (btwn orb vel),,4.429126518646083,km/sec,,,,,,,,,
"Delta-v (actual, include cruise penalty)",,2.86858087657695,km/sec,"Delta-v (actual, include cruise penalty)",,5.8167935379700095,Slingshot of planet,,3.8698012454400006,orbitals/slingshot,,,,,,,,,
thrust (kilonewtons),,145713.44589232816,kN,thrust (kilonewtons),,126.06726338963156,Transit angle (degrees),,180,"45= brachistochrone, 180 = hohmann",,,,,,,,,
mass of monatomic hydrogen(kg/part),,1.6733e-27,,mass of monatomic hydrogen(kg/part),,1.6733e-27,Time to Planet,,38.65259622653853,Eweeks,,,,,,,,,
kinetic energy prop (J),,2.07e-16,,kinetic energy prop (J) unaugmented,,2.07e-16,Planet semimajor axis (a),,1.0903170500863142,AU,,,,,,,,,
Addtl Delta-v (cruise penalty),,1.14743235063078,factor,Addtl Delta-v (cruise penalty),,2.326717415188004,Velocity of Planet,,28.765360446880162,km/sec,,,,,,,,,
Addtl Delta-v (brachistochrone transit),,1.0352389573640486,km/sec (= 1.32 earth to mars region),Addtl Delta-v (brachistochrone transit),,1.0642076478176261,Velocity of Embark,,24.33623392823408,km/sec,,,,,,,,,
thrust reqd brachistochrone (kN),,50.93602956947987,kN,thrust reqd brachistochrone (kN),,52.64999602870026,Delta-v (embark to marginal capture),,2.7081424787184027,km/sec,4.923895415851641,hexes (0.55 kips orbitals) (to and from highest orbit),,,,,,,
distance on 1st turn of thrust (million km),,3.471097336614146,million km,distance on 1st turn of thrust (million km),,1.4824353804702315,Rabbithole avg dist from star,,0.7672149574624862,AU,,,,,,,,,
velocity increment (km/sec),,2.500382693849993,,velocity increment (km/sec),,2.499756572673979,Rabbithole orbital vel,,34.291595448470176,km/sec,,,,,,,,,
,,,,efficiency of electric accelerator,,0.8,Transit rabbit to planet high orbit,,4.417641433595946,Eweeks (hohmann orbitals),,,,,,,,,
,,,,Total augmented exit velocity (km/sec),,406.1323980814751,Delta-v (rabbit to marginal capture),,3.805250972676876,km/sec,6.918638132139774,hexes (0.55 kips orbitals) (to and from highest orbit),,,,,,,
,,,,Power added to beam (GW),,19.200000000000006,,,,,,,,,,,,,
,,,,Power nuclear elect gen (GW),,24.000000000000007,,,,,,,,,,,,,
,,,,Power radiated (accelerator+thruster) (GW),,8.8,GW,,,,,,,,,,,,
,,,,Total power generated (GW),,44.000000000000014,GW,,,,,,,,,,,,
